audio_file,segment_type,frequency_hz,spl_db,detected_swallows,expected_swallows,group,volume_ml
GC-M6-20ml.wav,post_swallow,1012.060547,-28.26158302,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1022.827148,-29.38779511,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1033.59375,-33.64919105,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1044.360352,-35.20309753,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1055.126953,-39.62186314,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1065.893555,-41.32946337,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1076.660156,-37.50449593,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1087.426758,-37.22200169,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1098.193359,-39.45874487,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1108.959961,-42.15239512,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1119.726563,-40.34908086,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1130.493164,-38.24167198,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1141.259766,-38.58293059,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1152.026367,-39.68779858,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1162.792969,-40.19705551,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1173.55957,-43.89916152,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1184.326172,-43.78863494,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1195.092773,-44.70246674,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1205.859375,-44.59121232,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1216.625977,-44.38604677,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1227.392578,-42.86711937,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1238.15918,-41.43135388,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1248.925781,-40.96209531,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1259.692383,-42.40080515,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1270.458984,-42.16463381,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1281.225586,-41.19679698,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1291.992188,-41.53549696,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1302.758789,-43.89290148,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1313.525391,-44.52202703,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1324.291992,-40.39822628,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1335.058594,-40.71736387,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1345.825195,-42.52423983,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1356.591797,-43.90969773,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1367.358398,-43.61719567,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1378.125,-43.23341046,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1388.891602,-43.21950771,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1399.658203,-42.2182656,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1410.424805,-42.06131654,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1421.191406,-41.68650733,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1431.958008,-43.58900427,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1442.724609,-45.22716748,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1453.491211,-42.62943028,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1464.257813,-43.74732122,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1475.024414,-42.44467312,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1485.791016,-41.61292836,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1496.557617,-42.27843893,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1507.324219,-42.36739261,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1518.09082,-42.05857094,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1528.857422,-42.73925705,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1539.624023,-43.63856464,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1550.390625,-44.08705585,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1561.157227,-42.99373886,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1571.923828,-41.98416366,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1582.69043,-40.75568027,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1593.457031,-43.03265678,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1604.223633,-43.30934862,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1614.990234,-43.66110467,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1625.756836,-44.38149983,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1636.523438,-43.40550643,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1647.290039,-43.5095427,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1658.056641,-43.97870377,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1668.823242,-46.39611115,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1679.589844,-44.76598477,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1690.356445,-43.44220169,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1701.123047,-44.03719346,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1711.889648,-43.55321051,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1722.65625,-42.54218927,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1733.422852,-42.04764171,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1744.189453,-43.36104816,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1754.956055,-44.24914836,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1765.722656,-45.32870746,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1776.489258,-44.81334943,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1787.255859,-44.46038122,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1798.022461,-45.14230109,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1808.789063,-45.82687881,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1819.555664,-47.17107023,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1830.322266,-47.42604635,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1841.088867,-48.61007962,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1851.855469,-47.86195456,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1862.62207,-45.58241475,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1873.388672,-45.33857287,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1884.155273,-45.61370596,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1894.921875,-46.93949274,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1905.688477,-50.53417005,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1916.455078,-52.11649071,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1927.22168,-56.54822652,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1937.988281,-62.1430995,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1948.754883,-68.93229454,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1959.521484,-79.6145241,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1970.288086,-90.7690469,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1981.054688,-97.73235641,1,1,Control,20
GC-M6-20ml.wav,post_swallow,1991.821289,-100.2792905,1,1,Control,20
GC-M6-3ml.wav,pre_swallow,21.53320313,28.063799625697605,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,32.29980469,38.54687349154307,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,43.06640625,43.47665509388057,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,53.83300781,43.24880004306813,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,64.59960938,40.35299904766077,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,75.36621094,39.552771684740414,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,86.1328125,39.30636307827178,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,96.89941406,37.614264440689496,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,107.6660156,36.40968053867756,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,118.4326172,35.548234974467576,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,129.1992188,32.974342417364596,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,139.9658203,31.751396032325133,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,150.7324219,30.683285134005423,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,161.4990234,29.971654396986978,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,172.265625,29.565834375870853,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,183.0322266,28.227144556495702,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,193.7988281,26.131987662815995,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,204.5654297,25.870220668649296,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,215.3320313,28.309953359504902,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,226.0986328,26.28440736460776,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,236.8652344,24.23944600436501,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,247.6318359,23.864077379390622,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,258.3984375,23.79650018444906,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,269.1650391,24.569712108277223,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,279.9316406,23.047485812031926,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,290.6982422,21.93214358822312,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,301.4648438,19.86915697453485,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,312.2314453,21.97747109401506,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,322.9980469,20.631410598720223,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,333.7646484,17.795640100092317,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,344.53125,18.15415926023903,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,355.2978516,19.635082117618598,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,366.0644531,19.899392839408506,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,376.8310547,16.713502288920864,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,387.5976563,16.124569700613257,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,398.3642578,18.68288319439979,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,409.1308594,16.609065659764934,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,419.8974609,16.138616074971225,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,430.6640625,15.467145864382342,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,441.4306641,15.897281306066969,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,452.1972656,15.316675660011061,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,462.9638672,17.411600764157313,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,473.7304688,16.952257511294857,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,484.4970703,12.520684732415805,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,495.2636719,11.015103325973465,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,506.0302734,11.262246215816837,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,516.796875,11.395005527386022,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,527.5634766,9.646681170965724,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,538.3300781,7.011271447628356,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,549.0966797,5.848616358236823,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,559.8632813,5.486229523,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,570.6298828,5.9531827338494185,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,581.3964844,6.905228941,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,592.1630859,6.010186230829028,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,602.9296875,-0.811757906,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,613.6962891,1.9873175068808202,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,624.4628906,2.407837702450001,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,635.2294922,-1.702437422,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,645.9960938,1.348202971108218,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,656.7626953,3.3668335935352616,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,667.5292969,1.6131968933444771,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,678.2958984,-1.237399935,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,689.0625,-1.600463373,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,699.8291016,0.033871519,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,710.5957031,0.3275891842234388,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,721.3623047,-2.9475831,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,732.1289063,-4.085695684,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,742.8955078,-2.523201222,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,753.6621094,-3.301996398,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,764.4287109,-1.550625857,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,775.1953125,-5.068565835,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,785.9619141,-4.406418859,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,796.7285156,-3.949193646,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,807.4951172,-2.614783615,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,818.2617188,-2.800336724,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,829.0283203,-2.931631579,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,839.7949219,-4.727918184,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,850.5615234,-5.16527491,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,861.328125,-2.793141689,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,872.0947266,-3.826044878,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,882.8613281,-5.707772885,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,893.6279297,-3.579716613,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,904.3945313,-4.822111942,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,915.1611328,-7.601327383,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,925.9277344,-7.91651599,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,936.6943359,-8.892698963,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,947.4609375,-7.746815986,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,958.2275391,-8.629782873,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,968.9941406,-16.22115283,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,979.7607422,-17.37928349,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,990.5273438,-16.02347201,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1001.293945,-18.73442381,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1012.060547,-18.42920624,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1022.827148,-20.14018909,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1033.59375,-21.12718752,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1044.360352,-24.04993222,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1055.126953,-26.58184103,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1065.893555,-30.83571443,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1076.660156,-28.4982449,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1087.426758,-26.16959438,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1098.193359,-27.58472608,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1108.959961,-32.69380919,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1119.726563,-30.7529671,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1130.493164,-29.90330463,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1141.259766,-33.19467401,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1152.026367,-30.5671295,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1162.792969,-30.95036954,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1173.55957,-33.53949574,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1184.326172,-31.5832944,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1195.092773,-31.3208144,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1205.859375,-32.23365334,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1216.625977,-31.77896101,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1227.392578,-33.04221997,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1238.15918,-33.06844659,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1248.925781,-35.0547989,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1259.692383,-35.91755396,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1270.458984,-35.0211251,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1281.225586,-33.83756047,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1291.992188,-34.2916202,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1302.758789,-34.82138256,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1313.525391,-33.86535224,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1324.291992,-34.43095612,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1335.058594,-32.94174274,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1345.825195,-34.33985668,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1356.591797,-31.91266849,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1367.358398,-31.21737022,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1378.125,-32.6993722,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1388.891602,-31.90631445,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1399.658203,-33.56796341,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1410.424805,-31.86243421,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1421.191406,-32.13750138,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1431.958008,-34.33989371,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1442.724609,-36.22207301,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1453.491211,-34.92020374,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1464.257813,-34.50932825,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1475.024414,-38.03416091,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1485.791016,-37.53274018,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1496.557617,-35.00931746,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1507.324219,-34.1780182,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1518.09082,-34.21265394,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1528.857422,-35.89845172,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1539.624023,-35.33390001,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1550.390625,-34.73718823,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1561.157227,-34.21868494,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1571.923828,-33.79793505,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1582.69043,-34.05599169,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1593.457031,-33.87454967,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1604.223633,-34.53932031,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1614.990234,-35.14031036,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1625.756836,-34.20849691,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1636.523438,-33.43443071,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1647.290039,-34.82940869,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1658.056641,-34.93506081,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1668.823242,-36.95692769,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1679.589844,-35.58975972,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1690.356445,-35.08005844,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1701.123047,-38.2851979,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1711.889648,-37.98621651,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1722.65625,-37.38027475,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1733.422852,-35.20311296,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1744.189453,-35.17732718,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1754.956055,-34.6850939,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1765.722656,-36.17560514,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1776.489258,-36.59990091,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1787.255859,-35.85692584,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1798.022461,-36.04424875,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1808.789063,-36.13948484,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1819.555664,-36.03121996,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1830.322266,-36.51683419,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1841.088867,-36.06488495,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1851.855469,-35.23215018,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1862.62207,-36.68211283,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1873.388672,-38.59025007,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1884.155273,-39.86825475,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1894.921875,-38.76229386,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1905.688477,-39.44638961,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1916.455078,-43.3665295,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1927.22168,-49.07422524,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1937.988281,-52.0988474,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1948.754883,-59.78930526,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1959.521484,-70.78018899,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1970.288086,-78.7443547,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1981.054688,-91.08603897,1,1,Control,3
GC-M6-3ml.wav,pre_swallow,1991.821289,-95.50500578,1,1,Control,3
GC-M6-3ml.wav,post_swallow,21.53320313,26.804462056971794,1,1,Control,3
GC-M6-3ml.wav,post_swallow,32.29980469,34.38739352456622,1,1,Control,3
GC-M6-3ml.wav,post_swallow,43.06640625,38.982237391500796,1,1,Control,3
GC-M6-3ml.wav,post_swallow,53.83300781,39.32060524812431,1,1,Control,3
GC-M6-3ml.wav,post_swallow,64.59960938,37.52757739386071,1,1,Control,3
GC-M6-3ml.wav,post_swallow,75.36621094,35.18902234376595,1,1,Control,3
GC-M6-3ml.wav,post_swallow,86.1328125,33.97959252585639,1,1,Control,3
GC-M6-3ml.wav,post_swallow,96.89941406,31.992944185594933,1,1,Control,3
GC-M6-3ml.wav,post_swallow,107.6660156,30.978220038073843,1,1,Control,3
GC-M6-3ml.wav,post_swallow,118.4326172,30.871282365868193,1,1,Control,3
GC-M6-3ml.wav,post_swallow,129.1992188,27.61889564787189,1,1,Control,3
GC-M6-3ml.wav,post_swallow,139.9658203,24.72072842309116,1,1,Control,3
GC-M6-3ml.wav,post_swallow,150.7324219,25.309309650860254,1,1,Control,3
GC-M6-3ml.wav,post_swallow,161.4990234,22.322410025422034,1,1,Control,3
GC-M6-3ml.wav,post_swallow,172.265625,24.705004727074122,1,1,Control,3
GC-M6-3ml.wav,post_swallow,183.0322266,26.329856823974843,1,1,Control,3
GC-M6-3ml.wav,post_swallow,193.7988281,23.83627905082463,1,1,Control,3
GC-M6-3ml.wav,post_swallow,204.5654297,23.746025093832962,1,1,Control,3
GC-M6-3ml.wav,post_swallow,215.3320313,24.20342838485187,1,1,Control,3
GC-M6-3ml.wav,post_swallow,226.0986328,22.780873188422895,1,1,Control,3
GC-M6-3ml.wav,post_swallow,236.8652344,24.042849770872692,1,1,Control,3
GC-M6-3ml.wav,post_swallow,247.6318359,27.006242632390574,1,1,Control,3
GC-M6-3ml.wav,post_swallow,258.3984375,26.771809788812252,1,1,Control,3
GC-M6-3ml.wav,post_swallow,269.1650391,21.974954115519097,1,1,Control,3
GC-M6-3ml.wav,post_swallow,279.9316406,16.05737574271533,1,1,Control,3
GC-M6-3ml.wav,post_swallow,290.6982422,18.529655097269078,1,1,Control,3
GC-M6-3ml.wav,post_swallow,301.4648438,19.828715997221337,1,1,Control,3
GC-M6-3ml.wav,post_swallow,312.2314453,18.604068749544744,1,1,Control,3
GC-M6-3ml.wav,post_swallow,322.9980469,14.899391913478954,1,1,Control,3
GC-M6-3ml.wav,post_swallow,333.7646484,16.79180519817208,1,1,Control,3
GC-M6-3ml.wav,post_swallow,344.53125,19.139524143936207,1,1,Control,3
GC-M6-3ml.wav,post_swallow,355.2978516,16.414464314334914,1,1,Control,3
GC-M6-3ml.wav,post_swallow,366.0644531,18.5676146,1,1,Control,3
GC-M6-3ml.wav,post_swallow,376.8310547,16.55843999181473,1,1,Control,3
GC-M6-3ml.wav,post_swallow,387.5976563,16.021522162537682,1,1,Control,3
GC-M6-3ml.wav,post_swallow,398.3642578,18.308780932750167,1,1,Control,3
GC-M6-3ml.wav,post_swallow,409.1308594,19.078462049353952,1,1,Control,3
GC-M6-3ml.wav,post_swallow,419.8974609,16.387376747860568,1,1,Control,3
GC-M6-3ml.wav,post_swallow,430.6640625,10.63665347288147,1,1,Control,3
GC-M6-3ml.wav,post_swallow,441.4306641,9.221639823535812,1,1,Control,3
GC-M6-3ml.wav,post_swallow,452.1972656,10.459021530716841,1,1,Control,3
GC-M6-3ml.wav,post_swallow,462.9638672,12.00503759179638,1,1,Control,3
GC-M6-3ml.wav,post_swallow,473.7304688,12.693686190469302,1,1,Control,3
GC-M6-3ml.wav,post_swallow,484.4970703,11.973334609828484,1,1,Control,3
GC-M6-3ml.wav,post_swallow,495.2636719,5.3299792325186015,1,1,Control,3
GC-M6-3ml.wav,post_swallow,506.0302734,8.312603902786893,1,1,Control,3
GC-M6-3ml.wav,post_swallow,516.796875,9.479871854233654,1,1,Control,3
GC-M6-3ml.wav,post_swallow,527.5634766,9.300860233614163,1,1,Control,3
GC-M6-3ml.wav,post_swallow,538.3300781,8.538553936571319,1,1,Control,3
GC-M6-3ml.wav,post_swallow,549.0966797,7.850146933,1,1,Control,3
GC-M6-3ml.wav,post_swallow,559.8632813,5.858834630619478,1,1,Control,3
GC-M6-3ml.wav,post_swallow,570.6298828,6.672591791320452,1,1,Control,3
GC-M6-3ml.wav,post_swallow,581.3964844,9.411580207084905,1,1,Control,3
GC-M6-3ml.wav,post_swallow,592.1630859,5.887476587281756,1,1,Control,3
GC-M6-3ml.wav,post_swallow,602.9296875,1.791337974615249,1,1,Control,3
GC-M6-3ml.wav,post_swallow,613.6962891,2.593026515526668,1,1,Control,3
GC-M6-3ml.wav,post_swallow,624.4628906,3.339440202,1,1,Control,3
